Word,Occurrences,TotalSteps,AverageSteps
thank,74,74,1.0000
properest,1,2,2.0000
image,2,2,1.0000
hopping,2,4,2.0000
villas,1,3,3.0000
oven,2,2,1.0000
swan,2,2,1.0000
tooted,2,4,2.0000
welcoming,1,3,3.0000
instead,32,32,1.0000
over,355,355,1.0000
untold,1,2,2.0000
twinkle,4,12,3.0000
dresser,1,4,4.0000
dresses,7,7,1.0000
la,11,22,2.0000
peony,2,6,3.0000
together,80,80,1.0000
directly,4,8,2.0000
water,23,23,1.0000
oaks,2,2,1.0000
napoleon,3,6,2.0000
park,4,12,3.0000
distrust,1,4,4.0000
misery,3,3,1.0000
meets,1,1,1.0000
sarcasm,1,2,2.0000
reboiled,1,1,1.0000
prodigies,1,2,2.0000
enforce,1,3,3.0000
flash,6,6,1.0000
part,52,52,1.0000
flask,2,4,2.0000
habit,1,1,1.0000
supposing,1,2,2.0000
carnelian,3,3,1.0000
stockings,6,6,1.0000
worsted,4,4,1.0000
meeting,8,8,1.0000
hattie,1,2,2.0000
hopelessly,1,1,1.0000
drawer,4,4,1.0000
creature,16,32,2.0000
coalbin,2,2,1.0000
mouchoir,1,2,2.0000
glossy,1,1,1.0000
twig,2,4,2.0000
usual,39,39,1.0000
faith,14,28,2.0000
didoes,1,3,3.0000
discoveries,3,12,4.0000
bacon,1,1,1.0000
ma,3,3,1.0000
me,751,751,1.0000
afterward,24,48,2.0000
meetings,1,3,3.0000
twin,2,8,4.0000
fervent,2,10,5.0000
estates,1,1,1.0000
wickets,2,2,1.0000
hob,1,1,1.0000
sheep,3,6,2.0000
comic,2,6,3.0000
related,1,4,4.0000
snapped,2,10,5.0000
hod,2,2,1.0000
shore,10,20,2.0000
tommy,3,3,1.0000
flyaway,3,3,1.0000
sheet,8,16,2.0000
mm,1,1,1.0000
pass,14,14,1.0000
combination,1,2,2.0000
past,19,19,1.0000
railroad,1,2,2.0000
mr,311,311,1.0000
shorn,3,3,1.0000
ms,1,2,2.0000
dismally,5,5,1.0000
roving,1,2,2.0000
traveling,12,12,1.0000
johns,4,8,2.0000
plan,25,25,1.0000
fellow,46,92,2.0000
hop,4,12,3.0000
rustling,4,4,1.0000
fidelity,1,2,2.0000
my,842,842,1.0000
short,41,82,2.0000
hot,25,25,1.0000
quench,2,2,1.0000
glancing,4,4,1.0000
how,351,351,1.0000
ludicrous,3,6,2.0000
vaughns,5,15,3.0000
drooping,1,4,4.0000
desolated,1,1,1.0000
pate,1,1,1.0000
shaking,15,15,1.0000
play,59,59,1.0000
path,10,10,1.0000
relinquished,2,4,2.0000
expound,1,1,1.0000
saxon,1,1,1.0000
sprinkled,1,1,1.0000
dine,1,1,1.0000
columella,1,2,2.0000
straps,1,1,1.0000
capturing,1,2,2.0000
aware,2,2,1.0000
coldly,2,2,1.0000
skirmishes,4,4,1.0000
pats,1,2,2.0000
no,533,533,1.0000
benignly,4,4,1.0000
lessin,1,2,2.0000
actions,2,2,1.0000
tiles,1,1,1.0000
numerous,2,2,1.0000
nipped,1,2,2.0000
nw,1,1,1.0000
gallantly,4,4,1.0000
dint,1,1,1.0000
rekindled,1,1,1.0000
cannot,20,20,1.0000
womans,8,8,1.0000
surpass,1,2,2.0000
twirled,2,2,1.0000
bosoms,1,2,2.0000
facinating,1,1,1.0000
interference,1,2,2.0000
faintest,1,3,3.0000
ob,2,2,1.0000
paw),1,2,2.0000
battered,1,1,1.0000
of,3402,3402,1.0000
exercise,17,17,1.0000
papers,13,13,1.0000
scorched,4,8,2.0000
oh,138,414,3.0000
gentlemanly,5,5,1.0000
scorching,1,2,2.0000
prospering,1,1,1.0000
soothes,1,2,2.0000
on,963,963,1.0000
maam,22,22,1.0000
costume,4,8,2.0000
that),1,1,1.0000
or,435,435,1.0000
putting,26,52,2.0000
agitation,1,1,1.0000
tastes,7,14,2.0000
perplex,1,3,3.0000
inevitable,2,2,1.0000
promenading,2,2,1.0000
asked,252,252,1.0000
ow,1,2,2.0000
soothed,5,5,1.0000
misfortune,2,4,2.0000
discomfiture,1,3,3.0000
breaks,3,3,1.0000
sands,1,1,1.0000
dancing,12,12,1.0000
flaming,1,2,2.0000
pave,1,3,3.0000
significantly,1,4,4.0000
unite,1,1,1.0000
churchyard,1,2,2.0000
jabbering,1,1,1.0000
tasted,3,3,1.0000
pc,3,6,2.0000
predictions,1,1,1.0000
benevolence,1,2,2.0000
trustful,1,1,1.0000
bibs,1,1,1.0000
sighed,33,33,1.0000
askew,2,2,1.0000
struggle,3,3,1.0000
pm,1,2,2.0000
spoons,2,2,1.0000
feathered,1,2,2.0000
po,1,1,1.0000
dedicated,1,2,2.0000
hides,1,1,1.0000
whatever,19,19,1.0000
chant,1,2,2.0000
needlewoman,1,1,1.0000
scramble,2,4,2.0000
ps,1,3,3.0000
thirsty,1,1,1.0000
bonnie,3,3,1.0000
strip,1,1,1.0000
shout,5,5,1.0000
asia,1,1,1.0000
backed,2,4,2.0000
strand,1,3,3.0000
passers,3,3,1.0000
grumbled,2,2,1.0000
expose,1,2,2.0000
lengthened,1,1,1.0000
gymnast,1,1,1.0000
rather,156,156,1.0000
aspirant,1,2,2.0000
afresh,2,2,1.0000
prided,3,3,1.0000
knock,3,6,2.0000
stroking,6,6,1.0000
drinks,2,4,2.0000
heaven,11,33,3.0000
battles,1,4,4.0000
banc),1,5,5.0000
necklace,3,3,1.0000
degenerate,1,2,2.0000
lounge,2,6,3.0000
without,122,122,1.0000
serving,2,2,1.0000
dashwoods,2,4,2.0000
paws,1,1,1.0000
admirable,2,4,2.0000
funds,1,1,1.0000
delusion,8,8,1.0000
heaved,2,4,2.0000
merino,2,2,1.0000
chaos,1,2,2.0000
slipped,15,15,1.0000
parting,7,14,2.0000
riddles,1,1,1.0000
paper),1,2,2.0000
vocabilary,1,1,1.0000
sad,36,72,2.0000
captive,3,9,3.0000
instrument,6,6,1.0000
dotes,1,2,2.0000
foreseen,1,3,3.0000
victim,3,3,1.0000
friedrich,7,14,2.0000
impression,10,10,1.0000
outlives,1,2,2.0000
bribes,1,3,3.0000
thats,85,85,1.0000
throat,10,20,2.0000
subdue,2,6,3.0000
rescue,12,12,1.0000
commy,2,4,2.0000
alive,7,21,3.0000
theater,5,5,1.0000
sam,3,6,2.0000
attract,1,3,3.0000
haunted,8,8,1.0000
fictions,1,2,2.0000
made,293,293,1.0000
scolding,7,14,2.0000
sat,133,133,1.0000
eyebrows,12,24,2.0000
saving,4,12,3.0000
tudor,8,32,4.0000
bids,1,5,5.0000
philander,1,1,1.0000
eligible,2,4,2.0000
bribed,2,2,1.0000
saw,143,143,1.0000
lesser,1,1,1.0000
say,275,275,1.0000
refinement,1,2,2.0000
spools,1,1,1.0000
chaps,1,1,1.0000
marchs,21,21,1.0000
viola,4,4,1.0000
shown,4,8,2.0000
creeter,2,2,1.0000
apoplectic,1,1,1.0000
band:,1,1,1.0000
embrace,5,10,2.0000
simile,1,3,3.0000
shows,6,6,1.0000
reassuring,1,1,1.0000
dirt,4,8,2.0000
trained,1,1,1.0000
hints,5,5,1.0000
showy,1,2,2.0000
balzacs,1,3,3.0000
benevolently,1,1,1.0000
woman,71,71,1.0000
snowball,3,6,2.0000
woolen,1,3,3.0000
oars,3,3,1.0000
changed,19,19,1.0000
proudly,5,5,1.0000
twos,1,2,2.0000
salutation,2,2,1.0000
hue,1,2,2.0000
settled,29,29,1.0000
dish,7,7,1.0000
hug,8,16,2.0000
length,4,12,3.0000
asks,2,8,4.0000
pays,1,1,1.0000
so,1135,1135,1.0000
refuse,11,22,2.0000
sp,1,1,1.0000
spirits,24,24,1.0000
likeness,1,2,2.0000
horsebreaker,1,1,1.0000
reposed,4,4,1.0000
hum,9,18,2.0000
dreaming,3,3,1.0000
st,4,8,2.0000
changes,10,10,1.0000
burns,1,1,1.0000
troubadour,2,2,1.0000
burnt,1,2,2.0000
pianos,1,1,1.0000
groping,1,2,2.0000
alter,1,3,3.0000
expect,14,14,1.0000
swim,1,1,1.0000
settles,2,4,2.0000
shelf,6,6,1.0000
josephine,4,4,1.0000
eyeing,2,4,2.0000
trooped,1,3,3.0000
shell,8,8,1.0000
confess,13,13,1.0000
loved,59,59,1.0000
wives,4,8,2.0000
crickets,2,6,3.0000
bonnet,31,31,1.0000
unfriendly,1,2,2.0000
reluctance,1,3,3.0000
charm,14,14,1.0000
brilliant,17,34,2.0000
larkspur,1,1,1.0000
portraits,2,4,2.0000
rowing,2,6,3.0000
march:,2,2,1.0000
cravat,1,2,2.0000
nieces,1,3,3.0000
infant,4,4,1.0000
to,5070,5070,1.0000
name,63,126,2.0000
shyness,3,9,3.0000
whoever,2,2,1.0000
pianny,2,2,1.0000
lover,14,14,1.0000
tt,1,2,2.0000
loves,14,14,1.0000
edition,1,1,1.0000
separate,3,3,1.0000
lecturing,1,1,1.0000
teach,20,40,2.0000
hogarth,1,3,3.0000
deserved,10,10,1.0000
beginnings,1,2,2.0000
lovey,1,1,1.0000
dukes,1,1,1.0000
knapsack,1,2,2.0000
march),1,1,1.0000
naturally,21,42,2.0000
queen,12,36,3.0000
squirrels,1,4,4.0000
queer,31,31,1.0000
fitted,4,8,2.0000
kinds,4,4,1.0000
snowbank,1,2,2.0000
oats,2,2,1.0000
testament,1,1,1.0000
deserves,2,2,1.0000
chaperone,1,2,2.0000
allyluyer,1,3,3.0000
strait,1,4,4.0000
relived,1,5,5.0000
distract,1,1,1.0000
girls,274,274,1.0000
skates,4,8,2.0000
peeks,1,1,1.0000
up,655,655,1.0000
strain,7,14,2.0000
tweak,2,2,1.0000
us,183,183,1.0000
sea,20,20,1.0000
colder,1,2,2.0000
quarrels,3,3,1.0000
sideboard,1,2,2.0000
see,357,357,1.0000
inkstands,1,2,2.0000
chaperons,1,3,3.0000
hoping,32,32,1.0000
gruffer,2,4,2.0000
devoting,3,3,1.0000
july,2,4,2.0000
genteel,2,6,3.0000
maneuver,2,2,1.0000
highty,1,2,2.0000
juliet,1,3,3.0000
defied,4,4,1.0000
mornin,1,2,2.0000
discomfort,2,2,1.0000
conceal,4,4,1.0000
set,93,93,1.0000
painted,7,7,1.0000
dive,2,2,1.0000
operatic,3,3,1.0000
sew,7,14,2.0000
sleeping,2,6,3.0000
public,7,7,1.0000
cavern,1,2,2.0000
chats,1,1,1.0000
heroic,3,3,1.0000
instinctive,2,4,2.0000
sparkled,3,3,1.0000
jump,1,2,2.0000
hospitalities,1,3,3.0000
promiscuous,2,2,1.0000
straining,1,1,1.0000
advised,8,8,1.0000
padlocks,1,1,1.0000
insensibility,1,1,1.0000
brushing,2,2,1.0000
appreciate,1,2,2.0000
convulsed,6,6,1.0000
accidently,1,1,1.0000
petreas,1,2,2.0000
uneven,3,3,1.0000
hesitated,2,4,2.0000
we,543,543,1.0000
women,44,88,2.0000
lettuce,2,6,3.0000
devotion,9,36,4.0000
minded,14,14,1.0000
maid,11,22,2.0000
stitch,1,3,3.0000
deportment,3,3,1.0000
blowing,3,6,2.0000
readily,2,6,3.0000
original,5,5,1.0000
june,7,7,1.0000
cumbered,1,1,1.0000
daintily,2,2,1.0000
plenty,23,23,1.0000
mail,5,5,1.0000
dutiful,3,6,2.0000
cleaned,3,3,1.0000
paradisiacal,1,2,2.0000
main,1,1,1.0000
ungentle,1,1,1.0000
bangs,7,7,1.0000
swallow,2,4,2.0000
hysterical,1,1,1.0000
tender,62,124,2.0000
infuriated,1,1,1.0000
pillows,5,5,1.0000
until,8,16,2.0000
marching,3,3,1.0000
budding,3,6,2.0000
wrappers,1,1,1.0000
burrs,1,2,2.0000
carpentery,1,1,1.0000
exceeded,1,2,2.0000
dutifully,3,3,1.0000
cartoons,1,1,1.0000
cleaner,1,1,1.0000
lace,13,13,1.0000
bonfire,2,4,2.0000
because,135,135,1.0000
tended,1,2,2.0000
dispirited,1,1,1.0000
bouncing,2,4,2.0000
kings,16,16,1.0000
breach,2,2,1.0000
delusive,1,2,2.0000
dearly,14,14,1.0000
sweetheart,1,1,1.0000
mercenary,5,10,2.0000
pledge,1,1,1.0000
impressive,3,3,1.0000
reading,18,18,1.0000
nibble,1,2,2.0000
mallet,1,1,1.0000
she,2280,2280,1.0000
burst,23,46,2.0000
scared,2,6,3.0000
reformers,1,1,1.0000
purpose,12,12,1.0000
fairylike,1,1,1.0000
climbed,5,10,2.0000
frequency,1,3,3.0000
willow,1,1,1.0000
espousing,1,1,1.0000
hoped,20,20,1.0000
opportunely,1,1,1.0000
translated,1,1,1.0000
make,255,255,1.0000
anything,148,296,2.0000
treacherously,2,6,3.0000
impetuously,2,2,1.0000
glanced,19,38,2.0000
inconsistencies,1,1,1.0000
playing,16,16,1.0000
shy,16,16,1.0000
lads,14,28,2.0000
composition,1,1,1.0000
hopes,27,27,1.0000
earnings,3,6,2.0000
lady,121,121,1.0000
impertinent,5,5,1.0000
resting,3,3,1.0000
glances,5,5,1.0000
bhaery,1,2,2.0000
recorded,1,1,1.0000
speedily,2,2,1.0000
friend,95,95,1.0000
teaching,14,14,1.0000
bhaers,8,8,1.0000
bill,4,4,1.0000
sin,3,3,1.0000
porch,7,14,2.0000
heroes,5,15,3.0000
going,180,180,1.0000
sip,1,2,2.0000
characteristic,6,6,1.0000
wandered,2,2,1.0000
parties,11,22,2.0000
sir,49,147,3.0000
male,2,2,1.0000
straighten,2,4,2.0000
sit,38,38,1.0000
purrers,1,1,1.0000
couple,11,11,1.0000
six,25,25,1.0000
whisper,9,18,2.0000
incident,1,3,3.0000
peeps,3,3,1.0000
laundry,1,2,2.0000
kindred,2,6,3.0000
attempted,1,1,1.0000
france,3,3,1.0000
fluttering,2,2,1.0000
uphold,1,2,2.0000
tussle,1,3,3.0000
prouder,5,5,1.0000
checked,4,8,2.0000
placid,4,12,3.0000
dundee,1,1,1.0000
franca,1,2,2.0000
disguised,1,1,1.0000
regular,27,27,1.0000
undertaking,1,2,2.0000
stocking,1,3,3.0000
ariadne,1,1,1.0000
intimate,2,2,1.0000
whatnot,1,2,2.0000
crimes,1,3,3.0000
repented,1,1,1.0000
holidays,2,2,1.0000
forgiving,2,2,1.0000
mama,2,2,1.0000
apparently,5,5,1.0000
jura,1,2,2.0000
conservatory,5,5,1.0000
mistaking,2,4,2.0000
deprived,1,1,1.0000
parpar,3,3,1.0000
tuesday,3,3,1.0000
millinery,2,2,1.0000
rouge,2,2,1.0000
preside,2,4,2.0000
banks,3,3,1.0000
rarey,1,2,2.0000
rough,12,12,1.0000
secure,1,2,2.0000
funny,46,46,1.0000
descend,1,2,2.0000
city,20,20,1.0000
puddles,1,2,2.0000
imperfections,1,1,1.0000
bind,3,3,1.0000
moffats,12,12,1.0000
requested,3,6,2.0000
inclination,1,3,3.0000
running,25,25,1.0000
schooltime,1,2,2.0000
moffatt,1,3,3.0000
violet,3,3,1.0000
plot,7,14,2.0000
lamentations,1,3,3.0000
dearie,1,1,1.0000
casting,2,2,1.0000
regards,1,1,1.0000
orphans,1,1,1.0000
tighty,1,2,2.0000
rouser,2,2,1.0000
mane,3,3,1.0000
quarter,3,3,1.0000
disregard,1,1,1.0000
organdie,1,1,1.0000
canonized,1,2,2.0000
neighbors,14,14,1.0000
sky,15,30,2.0000
hence,2,2,1.0000
singularly,2,2,1.0000
reverent,1,1,1.0000
roused,4,4,1.0000
parcels,2,4,2.0000
laurels,1,3,3.0000
ruled,1,1,1.0000
mans,14,14,1.0000
egypt,2,2,1.0000
just,219,219,1.0000
huff,1,1,1.0000
many,147,147,1.0000
dyspeptic,2,4,2.0000
american,16,16,1.0000
stares,1,2,2.0000
smooth,7,7,1.0000
revealed,1,1,1.0000
imbibed,1,1,1.0000
rules,8,8,1.0000
gruffly,3,6,2.0000
energy,18,18,1.0000
quarters,3,3,1.0000
entrance,1,1,1.0000
parrylized,1,1,1.0000
nothing,145,145,1.0000
affianced,1,2,2.0000
stared,19,19,1.0000
sly,10,10,1.0000
miracle,4,4,1.0000
enthusiastic,4,4,1.0000
loath,1,2,2.0000
hungry,15,15,1.0000
killed,3,6,2.0000
sprout,1,1,1.0000
consisted,2,2,1.0000
novels,6,6,1.0000
jealous,6,12,2.0000
successfully,3,9,3.0000
rising,4,4,1.0000
comically,2,2,1.0000
laid,46,46,1.0000
pantoufles,1,1,1.0000
highly,9,18,2.0000
melodramatic,7,7,1.0000
background,1,2,2.0000
rosiest,2,2,1.0000
places,10,10,1.0000
messages,5,10,2.0000
hugo,9,9,1.0000
remonstrated,1,1,1.0000
hugs,1,1,1.0000
pianee,1,1,1.0000
penances,1,1,1.0000
masterpiece,1,1,1.0000
waiter,1,1,1.0000
published,1,2,2.0000
conceit,2,2,1.0000
partial,1,2,2.0000
velour,1,1,1.0000
squabbled,1,2,2.0000
platform,2,2,1.0000
judged,2,4,2.0000
pearls,5,15,3.0000
addressed,1,4,4.0000
placed,3,15,5.0000
ached,4,4,1.0000
carefully,23,23,1.0000
maps,3,6,2.0000
heavens,2,2,1.0000
evolved,1,1,1.0000
waited,20,20,1.0000
rehearsal,2,2,1.0000
newly,4,8,2.0000
underlies,1,3,3.0000
pancakes,1,1,1.0000
adding,15,15,1.0000
conquering,3,3,1.0000
tenders,1,2,2.0000
attracts,1,1,1.0000
telegrams,2,4,2.0000
volcano,4,12,3.0000
aches,3,3,1.0000
withdrawn,2,4,2.0000
weaned,1,1,1.0000
neglected,12,12,1.0000
vittles,2,4,2.0000
rummaged,1,1,1.0000
slammed,2,2,1.0000
starch,2,4,2.0000
fatherland,1,3,3.0000
impossible,32,32,1.0000
further,9,9,1.0000
santa,1,1,1.0000
streamed,2,2,1.0000
enabled,1,2,2.0000
refuge,9,9,1.0000
shiver,4,4,1.0000
dearer,4,8,2.0000
joian,1,3,3.0000
haughty,4,4,1.0000
regretted,9,9,1.0000
sob,7,14,2.0000
scholar,3,9,3.0000
moralize,1,1,1.0000
prince,2,4,2.0000
beggin,1,1,1.0000
minnie,4,8,2.0000
precocious,4,12,3.0000
kneel,1,1,1.0000
bird,16,32,2.0000
cheerily,1,3,3.0000
motioned,1,1,1.0000
perishable,1,2,2.0000
heeled,4,4,1.0000
streamer,1,2,2.0000
lake,11,11,1.0000
deared,1,2,2.0000
adventure,2,2,1.0000
knees,8,16,2.0000
gossip,20,20,1.0000
son,18,18,1.0000
fastening,2,2,1.0000
seaside,2,2,1.0000
strengthened,3,3,1.0000
sot,1,1,1.0000
distorting,1,1,1.0000
clapping,2,2,1.0000
explanations,2,4,2.0000
rhine,1,3,3.0000
ice,17,17,1.0000
including,1,2,2.0000
sow,2,6,3.0000
twitch,1,1,1.0000
points,6,12,2.0000
mark,1,3,3.0000
bullet,1,1,1.0000
marm,1,1,1.0000
produce,4,4,1.0000
stuart,1,1,1.0000
seeds,3,3,1.0000
meanwhile,6,6,1.0000
parent,3,3,1.0000
number,8,8,1.0000
wiles,1,1,1.0000
workbasket,3,3,1.0000
describe,9,9,1.0000
wishing,13,26,2.0000
mary,6,18,3.0000
company,30,30,1.0000
nervously,3,3,1.0000
womanly,11,22,2.0000
drinkables,1,3,3.0000
sinners,3,3,1.0000
grayer,1,2,2.0000
pardoned,1,1,1.0000
anybody,9,9,1.0000
popped,3,6,2.0000
tusser,1,3,3.0000
darting,1,1,1.0000
wriggled,1,2,2.0000
collared,1,1,1.0000
cheering,4,4,1.0000
deliver,8,16,2.0000
guessing,1,3,3.0000
ensued,1,1,1.0000
paglioni,1,1,1.0000
tilting,1,1,1.0000
mask,3,3,1.0000
uneventful,2,4,2.0000
exerted,2,2,1.0000
captivate,1,2,2.0000
disappeared,7,7,1.0000
argued,1,2,2.0000
overlook,1,1,1.0000
illustrations,1,2,2.0000
telegraph,5,5,1.0000
plum,2,4,2.0000
mass,3,9,3.0000
covered,24,24,1.0000
lobsters,1,2,2.0000
relate,1,1,1.0000
roadside,1,1,1.0000
lamb,8,8,1.0000
peoples,12,12,1.0000
anyhow,1,2,2.0000
others,52,52,1.0000
lame,6,12,2.0000
perpetual,5,5,1.0000
baden,4,8,2.0000
receptacle,1,1,1.0000
giggle,2,2,1.0000
mate,3,6,2.0000
bits,12,12,1.0000
lamp,7,7,1.0000
query,1,2,2.0000
peopled,1,1,1.0000
sketched,3,6,2.0000
victorious,2,6,3.0000
husband,34,136,4.0000
spices,1,5,5.0000
imploringly,3,3,1.0000
round,89,89,1.0000
rankled,2,2,1.0000
marmee,43,43,1.0000
mignons,1,2,2.0000
stabbing,2,2,1.0000
department,2,4,2.0000
mats,2,2,1.0000
dishcloths,2,4,2.0000
quantity,4,4,1.0000
rapidly,10,10,1.0000
sketches,5,5,1.0000
debonair,1,2,2.0000
land,9,9,1.0000
writes,4,4,1.0000
lane,2,4,2.0000
lumpy,1,1,1.0000
writer,2,4,2.0000
aint,11,11,1.0000
instantly,3,6,2.0000
injured,14,14,1.0000
display,6,6,1.0000
contradictions,1,2,2.0000
history,6,6,1.0000
calmly,3,6,2.0000
might,115,115,1.0000
hinted,4,4,1.0000
diaphanous,1,1,1.0000
chloe,1,1,1.0000
seating,1,2,2.0000
slumber,2,2,1.0000
badge,2,2,1.0000
distinguished,3,3,1.0000
alighted,1,2,2.0000
safely,10,10,1.0000
pounding,1,2,2.0000
extent,3,9,3.0000
indulgent,1,4,4.0000
chafed,1,1,1.0000
shouting,1,2,2.0000
palatable,1,1,1.0000
expulsion,1,1,1.0000
beseech,1,1,1.0000
frequently,3,6,2.0000
empty,20,20,1.0000
learning,24,24,1.0000
begged,18,36,2.0000
whats,16,16,1.0000
rubbing,2,4,2.0000
dimple,1,3,3.0000
hump,1,1,1.0000
tears,52,52,1.0000
tones,2,4,2.0000
horsehair,2,6,3.0000
preaching,2,8,4.0000
profitable,5,5,1.0000
gossiping,1,1,1.0000
compare,1,1,1.0000
failure,10,10,1.0000
people),1,2,2.0000
squirrel,3,3,1.0000
ladies,54,54,1.0000
atlas,1,1,1.0000
watched,35,35,1.0000
eloquent,6,6,1.0000
displayed,2,2,1.0000
tease,6,6,1.0000
sadly,9,9,1.0000
hung,17,17,1.0000
christian,4,4,1.0000
filed,1,1,1.0000
boundless,1,1,1.0000
sandwiches,1,2,2.0000
personae,1,3,3.0000
sunburned,1,1,1.0000
miraculously,1,1,1.0000
watches,3,3,1.0000
morality,1,2,2.0000
recalled,6,6,1.0000
personal,1,2,2.0000
higher,5,5,1.0000
swift,1,1,1.0000
known,25,50,2.0000
hunt,3,9,3.0000
steamer,1,4,4.0000
greece,1,5,5.0000
drunk,4,4,1.0000
often,66,66,1.0000
taken,42,42,1.0000
garret,13,26,2.0000
obey,3,9,3.0000
knows,21,21,1.0000
pinching,2,4,2.0000
characters,9,9,1.0000
interferingest,1,1,1.0000
menagerie,1,2,2.0000
takes,15,15,1.0000
tingling,1,2,2.0000
spread,12,12,1.0000
piteous,2,4,2.0000
faithfulness,1,1,1.0000
jack,3,3,1.0000
compasses,1,1,1.0000
succeeded,7,7,1.0000
proofs,3,6,2.0000
undoubtingly,1,1,1.0000
sum,10,10,1.0000
sun,32,32,1.0000
discretion,4,8,2.0000
eclipsed,2,2,1.0000
tongs,4,4,1.0000
marmar,4,4,1.0000
defeating,1,1,1.0000
mishaps,2,2,1.0000
gather,3,3,1.0000
fourth,4,4,1.0000
chivalrous,1,1,1.0000
saying,86,86,1.0000
introduction,1,1,1.0000
topics,1,1,1.0000
hugos,1,1,1.0000
inexpensive,1,1,1.0000
rummaging,4,4,1.0000
fluently,1,2,2.0000
predicted,2,2,1.0000
airs,12,12,1.0000
deluded,1,2,2.0000
knelt,1,1,1.0000
rosyfaced,1,1,1.0000
slight,7,7,1.0000
lark,5,5,1.0000
grinding,1,2,2.0000
gazing,2,6,3.0000
pressed,6,24,4.0000
airy,5,5,1.0000
longlegs,1,2,2.0000
choice,2,6,3.0000
concern,2,2,1.0000
composing,1,1,1.0000
grocerman,1,1,1.0000
ubiquitous,1,2,2.0000
unnaturally,1,1,1.0000
eyelids,1,2,2.0000
doings,2,2,1.0000
commendation,2,2,1.0000
psyche,1,2,2.0000
concert,2,6,3.0000
castanets,1,1,1.0000
rouse,2,2,1.0000
having,97,97,1.0000
beggar,2,2,1.0000
particularly,18,18,1.0000
mays,6,12,2.0000
atonement,1,1,1.0000
scarcely,1,1,1.0000
wristbands,2,2,1.0000
wills,5,10,2.0000
picnic,4,4,1.0000
consciousness,6,6,1.0000
flutter,6,6,1.0000
likenesses,1,2,2.0000
prickly,3,9,3.0000
vanity,9,9,1.0000
lucid,1,2,2.0000
friends,81,81,1.0000
charming,40,80,2.0000
aisy,2,2,1.0000
worlds,1,1,1.0000
sisterly,7,7,1.0000
legend,1,1,1.0000
preparations,5,5,1.0000
unspoken,1,1,1.0000
highborn,1,2,2.0000
last,138,138,1.0000
tragically,3,6,2.0000
complexion,2,2,1.0000
route,1,1,1.0000
sobbing,7,7,1.0000
venerable,5,10,2.0000
boarding,1,1,1.0000
susie,3,3,1.0000
englishwoman,1,1,1.0000
cones,3,3,1.0000
magnanimous,1,1,1.0000
eliott,2,2,1.0000
carriage,21,21,1.0000
lovelier,1,2,2.0000
respecting,1,3,3.0000
shower,7,7,1.0000
late,35,70,2.0000
scold,5,5,1.0000
delightsome,1,2,2.0000
retiring,1,1,1.0000
tossing,5,5,1.0000
creamy,1,2,2.0000
lattice,1,1,1.0000
rubbish,11,11,1.0000
forgot,52,52,1.0000
transparent,3,3,1.0000
hurt,29,29,1.0000
harrowing,1,2,2.0000
prettiest,3,3,1.0000
eagerness,1,1,1.0000
cease,1,2,2.0000
badly,6,6,1.0000
showed,29,29,1.0000
glycerine,1,2,2.0000
vanish,2,2,1.0000
wholesome,8,16,2.0000
correspondence,2,2,1.0000
youthful,4,8,2.0000
fuel,1,3,3.0000
represented,3,3,1.0000
between,32,32,1.0000
provocation,2,4,2.0000
ill,242,242,1.0000
seems,29,58,2.0000
propitiate,1,3,3.0000
pricks,1,1,1.0000
scotts,3,6,2.0000
gull,2,2,1.0000
thankfully,1,1,1.0000
revolutionary,2,2,1.0000
hush,10,10,1.0000
sunsets,1,1,1.0000
judgment,1,1,1.0000
whence,2,4,2.0000
farming,1,3,3.0000
gaiety,2,2,1.0000
promenade,5,5,1.0000
vanishing,2,4,2.0000
mortyfied,1,1,1.0000
daggers,1,2,2.0000
cakes,2,2,1.0000
kant,1,1,1.0000
liked,88,88,1.0000
gentleman,94,188,2.0000
remark,9,9,1.0000
gabbling,2,4,2.0000
foundations,1,3,3.0000
witchs,1,1,1.0000
female,1,2,2.0000
calmer,1,3,3.0000
owed,2,2,1.0000
trickling,1,2,2.0000
lucky,6,6,1.0000
asylums,1,1,1.0000
either,19,19,1.0000
likes,28,28,1.0000
imp,2,4,2.0000
tumbles,1,3,3.0000
hunger,1,1,1.0000
lecture,25,25,1.0000
views,3,6,2.0000
cryin,1,1,1.0000
better,169,169,1.0000
overdo,1,1,1.0000
stamina,1,2,2.0000
christ,1,1,1.0000
hobbling,1,2,2.0000
tudors,1,3,3.0000
modesty,1,1,1.0000
imperial,1,2,2.0000
owes,1,1,1.0000
improve,3,3,1.0000
twinkled,3,6,2.0000
cause,9,9,1.0000
embraced,1,2,2.0000
viper,1,1,1.0000
tumbled,11,11,1.0000
pronounced,12,24,2.0000
sighing,2,6,3.0000
pitying,2,2,1.0000
time),1,2,2.0000
overflowed,1,1,1.0000
benevolent,2,2,1.0000
blundered,5,5,1.0000
browns,1,2,2.0000
breakfast,19,19,1.0000
constitution,2,4,2.0000
ink,10,10,1.0000
mcflimsey,1,1,1.0000
justly,1,2,2.0000
excavated,1,3,3.0000
hilarious,2,2,1.0000
protectingly,1,2,2.0000
herself,245,245,1.0000
council,2,4,2.0000
guns,2,2,1.0000
elfin,1,1,1.0000
spells,2,2,1.0000
overtakes,1,1,1.0000
brookes,12,12,1.0000
prophesy,1,1,1.0000
oasis,1,1,1.0000
lawn,4,4,1.0000
